v_r(m/s)           v_z(m/s)           EVDF(m-3s-3)       
4.3843445809e+03   -1.0610113886e+06  5.6482644483e-23  
4.3843445809e+03   -1.0434740102e+06  2.8241322241e-23  
4.3843445809e+03   -1.0259366319e+06  7.5310192644e-23  
4.3843445809e+03   -1.0083992536e+06  1.2237906305e-22  
4.3843445809e+03   -9.9086187528e+05  1.5062038529e-22  
4.3843445809e+03   -9.7332449696e+05  1.8827548161e-22  
4.3843445809e+03   -9.5578711863e+05  1.9768925569e-22  
4.3843445809e+03   -9.3824974031e+05  1.9768925569e-22  
4.3843445809e+03   -9.2071236198e+05  2.9182699649e-22  
4.3843445809e+03   -9.0317498366e+05  3.2006831874e-22  
4.3843445809e+03   -8.8563760534e+05  3.5772341506e-22  
4.3843445809e+03   -8.6810022701e+05  5.7424021891e-22  
4.3843445809e+03   -8.5056284869e+05  5.9306776707e-22  
4.3843445809e+03   -8.3302547037e+05  7.3427437828e-22  
4.3843445809e+03   -8.1548809204e+05  7.6251570052e-22  
4.3843445809e+03   -7.9795071372e+05  7.0603305604e-22  
4.3843445809e+03   -7.8041333540e+05  9.1313608581e-22  
4.3843445809e+03   -7.6287595707e+05  9.2254985989e-22  
4.3843445809e+03   -7.4533857875e+05  1.2332044045e-21  
4.3843445809e+03   -7.2780120043e+05  1.1484804378e-21  
4.3843445809e+03   -7.1026382210e+05  1.2332044045e-21  
4.3843445809e+03   -6.9272644378e+05  1.2708595009e-21  
4.3843445809e+03   -6.7518906546e+05  1.4779625306e-21  
4.3843445809e+03   -6.5765168713e+05  1.7509619790e-21  
4.3843445809e+03   -6.4011430881e+05  1.7980308494e-21  
4.3843445809e+03   -6.2257693048e+05  1.9392374606e-21  
4.3843445809e+03   -6.0503955216e+05  2.2687195534e-21  
4.3843445809e+03   -5.8750217384e+05  2.1180991681e-21  
4.3843445809e+03   -5.6996479551e+05  2.6452705166e-21  
4.3843445809e+03   -5.5242741719e+05  3.0783041243e-21  
4.3843445809e+03   -5.3489003887e+05  3.3701311208e-21  
4.3843445809e+03   -5.1735266054e+05  3.9537851138e-21  
4.3843445809e+03   -4.9981528222e+05  4.5656804290e-21  
4.3843445809e+03   -4.8227790390e+05  4.4056462697e-21  
4.3843445809e+03   -4.6474052557e+05  5.8177123817e-21  
4.3843445809e+03   -4.4720314725e+05  6.8061586602e-21  
4.3843445809e+03   -4.2966576893e+05  7.5780881348e-21  
4.3843445809e+03   -4.1212839060e+05  9.7997388178e-21  
4.3843445809e+03   -3.9459101228e+05  1.1371839089e-20  
4.3843445809e+03   -3.7705363396e+05  1.2172009886e-20  
4.3843445809e+03   -3.5951625563e+05  1.4647832469e-20  
4.3843445809e+03   -3.4197887731e+05  1.5749244037e-20  
4.3843445809e+03   -3.2444149899e+05  1.7340171856e-20  
4.3843445809e+03   -3.0690412066e+05  1.8676927776e-20  
4.3843445809e+03   -2.8936674234e+05  1.9778339343e-20  
4.3843445809e+03   -2.7182936401e+05  2.0173717854e-20  
4.3843445809e+03   -2.5429198569e+05  2.0907992233e-20  
4.3843445809e+03   -2.3675460737e+05  2.1341025840e-20  
4.3843445809e+03   -2.1921722904e+05  2.1915266059e-20  
4.3843445809e+03   -2.0167985072e+05  2.2903712338e-20  
4.3843445809e+03   -1.8414247240e+05  2.2724850630e-20  
4.3843445809e+03   -1.6660509407e+05  2.2997850079e-20  
4.3843445809e+03   -1.4906771575e+05  2.2583644019e-20  
4.3843445809e+03   -1.3153033743e+05  2.2734264404e-20  
4.3843445809e+03   -1.1399295910e+05  2.2621299115e-20  
4.3843445809e+03   -9.6455580779e+04  2.2517747600e-20  
4.3843445809e+03   -7.8918202456e+04  2.2630712889e-20  
4.3843445809e+03   -6.1380824132e+04  2.2753091953e-20  
4.3843445809e+03   -4.3843445809e+04  2.2480092504e-20  
4.3843445809e+03   -2.6306067485e+04  2.2489506278e-20  
4.3843445809e+03   -8.7686891618e+03  2.2169437960e-20  
4.3843445809e+03   8.7686891618e+03   2.2508333826e-20  
4.3843445809e+03   2.6306067485e+04   2.2574230245e-20  
4.3843445809e+03   4.3843445809e+04   2.3082574045e-20  
4.3843445809e+03   6.1380824132e+04   2.2094127767e-20  
4.3843445809e+03   7.8918202456e+04   2.2131782863e-20  
4.3843445809e+03   9.6455580779e+04   2.2461264956e-20  
4.3843445809e+03   1.1399295910e+05   2.2828402145e-20  
4.3843445809e+03   1.3153033743e+05   2.2301230797e-20  
4.3843445809e+03   1.4906771575e+05   2.2809574597e-20  
4.3843445809e+03   1.6660509407e+05   2.3063746497e-20  
4.3843445809e+03   1.8414247240e+05   2.2094127767e-20  
4.3843445809e+03   2.0167985072e+05   2.3816848424e-20  
4.3843445809e+03   2.1921722904e+05   2.3308504623e-20  
4.3843445809e+03   2.3675460737e+05   2.3854503520e-20  
4.3843445809e+03   2.5429198569e+05   2.3148470464e-20  
4.3843445809e+03   2.7182936401e+05   2.2762505727e-20  
4.3843445809e+03   2.8936674234e+05   2.2470678730e-20  
4.3843445809e+03   3.0690412066e+05   2.3713296909e-20  
4.3843445809e+03   3.2444149899e+05   2.3440297460e-20  
4.3843445809e+03   3.4197887731e+05   2.1642266611e-20  
4.3843445809e+03   3.5951625563e+05   2.1698749255e-20  
4.3843445809e+03   3.7705363396e+05   1.9731270473e-20  
4.3843445809e+03   3.9459101228e+05   1.8902858354e-20  
4.3843445809e+03   4.1212839060e+05   1.6963620893e-20  
4.3843445809e+03   4.2966576893e+05   1.4967900788e-20  
4.3843445809e+03   4.4720314725e+05   1.2369699142e-20  
4.3843445809e+03   4.6474052557e+05   1.1042356996e-20  
4.3843445809e+03   4.8227790390e+05   1.0035083170e-20  
4.3843445809e+03   4.9981528222e+05   7.7946049386e-21  
4.3843445809e+03   5.1735266054e+05   6.7967448861e-21  
4.3843445809e+03   5.3489003887e+05   5.6482644483e-21  
4.3843445809e+03   5.5242741719e+05   4.9234038441e-21  
4.3843445809e+03   5.6996479551e+05   3.9631988879e-21  
4.3843445809e+03   5.8750217384e+05   3.2571658318e-21  
4.3843445809e+03   6.0503955216e+05   3.2477520578e-21  
4.3843445809e+03   6.2257693048e+05   2.3816848424e-21  
4.3843445809e+03   6.4011430881e+05   2.4287537128e-21  
4.3843445809e+03   6.5765168713e+05   2.1463404903e-21  
4.3843445809e+03   6.7518906546e+05   1.8733410420e-21  
4.3843445809e+03   6.9272644378e+05   1.6756517863e-21  
4.3843445809e+03   7.1026382210e+05   1.7509619790e-21  
4.3843445809e+03   7.2780120043e+05   1.3273421453e-21  
4.3843445809e+03   7.4533857875e+05   1.5438589492e-21  
4.3843445809e+03   7.6287595707e+05   1.0731702452e-21  
4.3843445809e+03   7.8041333540e+05   1.2614457268e-21  
4.3843445809e+03   7.9795071372e+05   1.0825840193e-21  
4.3843445809e+03   8.1548809204e+05   1.0731702452e-21  
4.3843445809e+03   8.3302547037e+05   1.0261013748e-21  
4.3843445809e+03   8.5056284869e+05   8.0017079684e-22  
4.3843445809e+03   8.6810022701e+05   7.6251570052e-22  
4.3843445809e+03   8.8563760534e+05   6.3072286339e-22  
4.3843445809e+03   9.0317498366e+05   5.1775757443e-22  
4.3843445809e+03   9.2071236198e+05   3.4830964098e-22  
4.3843445809e+03   9.3824974031e+05   3.1065454466e-22  
4.3843445809e+03   9.5578711863e+05   2.3534435201e-22  
4.3843445809e+03   9.7332449696e+05   1.6944793345e-22  
4.3843445809e+03   9.9086187528e+05   2.2593057793e-22  
4.3843445809e+03   1.0083992536e+06   2.0710302977e-22  
4.3843445809e+03   1.0259366319e+06   1.6944793345e-22  
4.3843445809e+03   1.0434740102e+06   1.6003415937e-22  
4.3843445809e+03   1.0610113886e+06   7.5310192644e-23  
4.3843445809e+03   1.0785487669e+06   1.0355151489e-22  
4.3843445809e+03   1.0960861452e+06   3.7655096322e-23  
4.3843445809e+03   1.1136235235e+06   3.7655096322e-23  
4.3843445809e+03   1.1311609019e+06   2.8241322241e-23  
4.3843445809e+03   1.1486982802e+06   9.4137740805e-24  
4.3843445809e+03   1.1662356585e+06   8.4723966724e-23  
4.3843445809e+03   1.1837730368e+06   1.8827548161e-23  
4.3843445809e+03   1.2013104152e+06   9.4137740805e-24  
4.3843445809e+03   1.2188477935e+06   4.7068870402e-23  
4.3843445809e+03   1.2363851718e+06   9.4137740805e-24  
4.3843445809e+03   1.2539225501e+06   0.0000000000e+00  
4.3843445809e+03   1.2714599285e+06   9.4137740805e-24  
4.3843445809e+03   1.2889973068e+06   0.0000000000e+00  
4.3843445809e+03   1.3065346851e+06   0.0000000000e+00  
4.3843445809e+03   1.3240720634e+06   9.4137740805e-24  
4.3843445809e+03   1.3416094417e+06   0.0000000000e+00  
4.3843445809e+03   1.3591468201e+06   0.0000000000e+00  
4.3843445809e+03   1.3766841984e+06   0.0000000000e+00  
4.3843445809e+03   1.3942215767e+06   0.0000000000e+00  
4.3843445809e+03   1.4117589550e+06   0.0000000000e+00  
4.3843445809e+03   1.4292963334e+06   0.0000000000e+00  
4.3843445809e+03   1.4468337117e+06   0.0000000000e+00  
4.3843445809e+03   1.4643710900e+06   0.0000000000e+00  
4.3843445809e+03   1.4819084683e+06   0.0000000000e+00  
4.3843445809e+03   1.4994458467e+06   0.0000000000e+00  
4.3843445809e+03   1.5169832250e+06   0.0000000000e+00  
4.3843445809e+03   1.5345206033e+06   0.0000000000e+00  
4.3843445809e+03   1.5520579816e+06   0.0000000000e+00  
4.3843445809e+03   1.5695953600e+06   0.0000000000e+00  
4.3843445809e+03   1.5871327383e+06   0.0000000000e+00  
4.3843445809e+03   1.6046701166e+06   0.0000000000e+00  
4.3843445809e+03   1.6222074949e+06   0.0000000000e+00  
4.3843445809e+03   1.6397448732e+06   0.0000000000e+00  
4.3843445809e+03   1.6572822516e+06   0.0000000000e+00  
4.3843445809e+03   1.6748196299e+06   0.0000000000e+00  
4.3843445809e+03   1.6923570082e+06   0.0000000000e+00  
4.3843445809e+03   1.7098943865e+06   0.0000000000e+00  
4.3843445809e+03   1.7274317649e+06   0.0000000000e+00  
4.3843445809e+03   1.7449691432e+06   0.0000000000e+00  
1.3153033743e+04   -1.7449691432e+06  0.0000000000e+00  
1.3153033743e+04   -1.7274317649e+06  0.0000000000e+00  
1.3153033743e+04   -1.7098943865e+06  0.0000000000e+00  
1.3153033743e+04   -1.6923570082e+06  0.0000000000e+00  
1.3153033743e+04   -1.6748196299e+06  0.0000000000e+00  
1.3153033743e+04   -1.6572822516e+06  0.0000000000e+00  
1.3153033743e+04   -1.6397448732e+06  0.0000000000e+00  
1.3153033743e+04   -1.6222074949e+06  0.0000000000e+00  
1.3153033743e+04   -1.6046701166e+06  0.0000000000e+00  
1.3153033743e+04   -1.5871327383e+06  0.0000000000e+00  
1.3153033743e+04   -1.5695953600e+06  0.0000000000e+00  
1.3153033743e+04   -1.5520579816e+06  0.0000000000e+00  
1.3153033743e+04   -1.5345206033e+06  0.0000000000e+00  
1.3153033743e+04   -1.5169832250e+06  0.0000000000e+00  
1.3153033743e+04   -1.4994458467e+06  0.0000000000e+00  
1.3153033743e+04   -1.4819084683e+06  0.0000000000e+00  
1.3153033743e+04   -1.4643710900e+06  0.0000000000e+00  
1.3153033743e+04   -1.4468337117e+06  0.0000000000e+00  
1.3153033743e+04   -1.4292963334e+06  0.0000000000e+00  
1.3153033743e+04   -1.4117589550e+06  0.0000000000e+00  
1.3153033743e+04   -1.3942215767e+06  0.0000000000e+00  
1.3153033743e+04   -1.3766841984e+06  0.0000000000e+00  
1.3153033743e+04   -1.3591468201e+06  0.0000000000e+00  
1.3153033743e+04   -1.3416094417e+06  0.0000000000e+00  
1.3153033743e+04   -1.3240720634e+06  1.8827548161e-23  
1.3153033743e+04   -1.3065346851e+06  0.0000000000e+00  
1.3153033743e+04   -1.2889973068e+06  0.0000000000e+00  
1.3153033743e+04   -1.2714599285e+06  0.0000000000e+00  
1.3153033743e+04   -1.2539225501e+06  0.0000000000e+00  
1.3153033743e+04   -1.2363851718e+06  9.4137740805e-24  
1.3153033743e+04   -1.2188477935e+06  1.8827548161e-23  
1.3153033743e+04   -1.2013104152e+06  9.4137740805e-24  
1.3153033743e+04   -1.1837730368e+06  9.4137740805e-24  
1.3153033743e+04   -1.1662356585e+06  2.8241322241e-23  
1.3153033743e+04   -1.1486982802e+06  9.4137740805e-23  
1.3153033743e+04   -1.1311609019e+06  5.6482644483e-23  
1.3153033743e+04   -1.1136235235e+06  5.6482644483e-23  
1.3153033743e+04   -1.0960861452e+06  8.4723966724e-23  
1.3153033743e+04   -1.0785487669e+06  1.4120661121e-22  
1.3153033743e+04   -1.0610113886e+06  1.3179283713e-22  
1.3153033743e+04   -1.0434740102e+06  2.3534435201e-22  
1.3153033743e+04   -1.0259366319e+06  4.8951625218e-22  
1.3153033743e+04   -1.0083992536e+06  4.4244738178e-22  
1.3153033743e+04   -9.9086187528e+05  4.7068870402e-22  
1.3153033743e+04   -9.7332449696e+05  3.9537851138e-22  
1.3153033743e+04   -9.5578711863e+05  7.8134324868e-22  
1.3153033743e+04   -9.3824974031e+05  7.7192947460e-22  
1.3153033743e+04   -9.2071236198e+05  9.0372231173e-22  
1.3153033743e+04   -9.0317498366e+05  1.0543426970e-21  
1.3153033743e+04   -8.8563760534e+05  1.0072738266e-21  
1.3153033743e+04   -8.6810022701e+05  1.4026523380e-21  
1.3153033743e+04   -8.5056284869e+05  1.3744110157e-21  
1.3153033743e+04   -8.3302547037e+05  1.7415482049e-21  
1.3153033743e+04   -8.1548809204e+05  1.9204099124e-21  
1.3153033743e+04   -7.9795071372e+05  2.1839955867e-21  
1.3153033743e+04   -7.8041333540e+05  2.9370975131e-21  
1.3153033743e+04   -7.6287595707e+05  3.0877178984e-21  
1.3153033743e+04   -7.4533857875e+05  3.0500628021e-21  
1.3153033743e+04   -7.2780120043e+05  3.5301652802e-21  
1.3153033743e+04   -7.1026382210e+05  3.7560958581e-21  
1.3153033743e+04   -6.9272644378e+05  4.1891294658e-21  
1.3153033743e+04   -6.7518906546e+05  4.5468528809e-21  
1.3153033743e+04   -6.5765168713e+05  5.0928517775e-21  
1.3153033743e+04   -6.4011430881e+05  6.1942633450e-21  
1.3153033743e+04   -6.2257693048e+05  6.1471944746e-21  
1.3153033743e+04   -6.0503955216e+05  6.4390214710e-21  
1.3153033743e+04   -5.8750217384e+05  7.5969156829e-21  
1.3153033743e+04   -5.6996479551e+05  8.2841211908e-21  
1.3153033743e+04   -5.5242741719e+05  1.0373979037e-20  
1.3153033743e+04   -5.3489003887e+05  1.0656392259e-20  
1.3153033743e+04   -5.1735266054e+05  1.1955493082e-20  
1.3153033743e+04   -4.9981528222e+05  1.3904144317e-20  
1.3153033743e+04   -4.8227790390e+05  1.4506625858e-20  
1.3153033743e+04   -4.6474052557e+05  1.8121515105e-20  
1.3153033743e+04   -4.4720314725e+05  2.0343165788e-20  
1.3153033743e+04   -4.2966576893e+05  2.5633706821e-20  
1.3153033743e+04   -4.1212839060e+05  3.1112523336e-20  
1.3153033743e+04   -3.9459101228e+05  3.3192967408e-20  
1.3153033743e+04   -3.7705363396e+05  3.7664510096e-20  
1.3153033743e+04   -3.5951625563e+05  4.2860913388e-20  
1.3153033743e+04   -3.4197887731e+05  4.7803144781e-20  
1.3153033743e+04   -3.2444149899e+05  5.0975586646e-20  
1.3153033743e+04   -3.0690412066e+05  5.3969166803e-20  
1.3153033743e+04   -2.8936674234e+05  5.8299502880e-20  
1.3153033743e+04   -2.7182936401e+05  5.9815120507e-20  
1.3153033743e+04   -2.5429198569e+05  6.0700015271e-20  
1.3153033743e+04   -2.3675460737e+05  6.0690601497e-20  
1.3153033743e+04   -2.1921722904e+05  6.3232320499e-20  
1.3153033743e+04   -2.0167985072e+05  6.3825388266e-20  
1.3153033743e+04   -1.8414247240e+05  6.4286663196e-20  
1.3153033743e+04   -1.6660509407e+05  6.6602451619e-20  
1.3153033743e+04   -1.4906771575e+05  6.6367107267e-20  
1.3153033743e+04   -1.3153033743e+05  6.6451831234e-20  
1.3153033743e+04   -1.1399295910e+05  6.6442417460e-20  
1.3153033743e+04   -9.6455580779e+04  6.6517727653e-20  
1.3153033743e+04   -7.8918202456e+04  6.7628552994e-20  
1.3153033743e+04   -6.1380824132e+04  6.6658934264e-20  
1.3153033743e+04   -4.3843445809e+04  6.6197659334e-20  
1.3153033743e+04   -2.6306067485e+04  6.7233174483e-20  
1.3153033743e+04   -8.7686891618e+03  6.5999970078e-20  
1.3153033743e+04   8.7686891618e+03   6.6517727653e-20  
1.3153033743e+04   2.6306067485e+04   6.4860903414e-20  
1.3153033743e+04   4.3843445809e+04   6.7590897898e-20  
1.3153033743e+04   6.1380824132e+04   6.6734244456e-20  
1.3153033743e+04   7.8918202456e+04   6.7026071453e-20  
1.3153033743e+04   9.6455580779e+04   6.6056452723e-20  
1.3153033743e+04   1.1399295910e+05   6.7204933161e-20  
1.3153033743e+04   1.3153033743e+05   6.6762485779e-20  
1.3153033743e+04   1.4906771575e+05   6.6997830131e-20  
1.3153033743e+04   1.6660509407e+05   6.7167278064e-20  
1.3153033743e+04   1.8414247240e+05   6.7063726549e-20  
1.3153033743e+04   2.0167985072e+05   6.7204933161e-20  
1.3153033743e+04   2.1921722904e+05   6.6781313327e-20  
1.3153033743e+04   2.3675460737e+05   6.7948621313e-20  
1.3153033743e+04   2.5429198569e+05   6.6593037845e-20  
1.3153033743e+04   2.7182936401e+05   6.7139036742e-20  
1.3153033743e+04   2.8936674234e+05   6.7044899001e-20  
1.3153033743e+04   3.0690412066e+05   6.6941347486e-20  
1.3153033743e+04   3.2444149899e+05   6.7364967320e-20  
1.3153033743e+04   3.4197887731e+05   6.5999970078e-20  
1.3153033743e+04   3.5951625563e+05   6.3580630140e-20  
1.3153033743e+04   3.7705363396e+05   6.1726116646e-20  
1.3153033743e+04   3.9459101228e+05   5.5946059360e-20  
1.3153033743e+04   4.1212839060e+05   4.9459969019e-20  
1.3153033743e+04   4.2966576893e+05   4.4969598782e-20  
1.3153033743e+04   4.4720314725e+05   3.7212648940e-20  
1.3153033743e+04   4.6474052557e+05   3.1329040140e-20  
1.3153033743e+04   4.8227790390e+05   2.8919113975e-20  
1.3153033743e+04   4.9981528222e+05   2.2611885341e-20  
1.3153033743e+04   5.1735266054e+05   2.0239614273e-20  
1.3153033743e+04   5.3489003887e+05   1.7679067723e-20  
1.3153033743e+04   5.5242741719e+05   1.4610177373e-20  
1.3153033743e+04   5.6996479551e+05   1.3151042390e-20  
1.3153033743e+04   5.8750217384e+05   1.0656392259e-20  
1.3153033743e+04   6.0503955216e+05   9.1219470840e-21  
1.3153033743e+04   6.2257693048e+05   7.9546390980e-21  
1.3153033743e+04   6.4011430881e+05   7.2956749124e-21  
1.3153033743e+04   6.5765168713e+05   6.5425729859e-21  
1.3153033743e+04   6.7518906546e+05   5.8177123817e-21  
1.3153033743e+04   6.9272644378e+05   5.2152308406e-21  
1.3153033743e+04   7.1026382210e+05   4.3303360770e-21  
1.3153033743e+04   7.2780120043e+05   4.0667504028e-21  
1.3153033743e+04   7.4533857875e+05   3.9349575656e-21  
1.3153033743e+04   7.6287595707e+05   3.3418897986e-21  
1.3153033743e+04   7.8041333540e+05   3.3513035726e-21  
1.3153033743e+04   7.9795071372e+05   2.9841663835e-21  
1.3153033743e+04   8.1548809204e+05   2.6546842907e-21  
1.3153033743e+04   8.3302547037e+05   2.5040639054e-21  
1.3153033743e+04   8.5056284869e+05   1.9957201051e-21  
1.3153033743e+04   8.6810022701e+05   1.9486512347e-21  
1.3153033743e+04   8.8563760534e+05   1.6474104641e-21  
1.3153033743e+04   9.0317498366e+05   1.2332044045e-21  
1.3153033743e+04   9.2071236198e+05   1.1014115674e-21  
1.3153033743e+04   9.3824974031e+05   1.1108253415e-21  
1.3153033743e+04   9.5578711863e+05   8.4723966724e-22  
1.3153033743e+04   9.7332449696e+05   6.9661928196e-22  
1.3153033743e+04   9.9086187528e+05   3.8596473730e-22  
1.3153033743e+04   1.0083992536e+06   4.7068870402e-22  
1.3153033743e+04   1.0259366319e+06   4.8010247810e-22  
1.3153033743e+04   1.0434740102e+06   2.5417190017e-22  
1.3153033743e+04   1.0610113886e+06   2.5417190017e-22  
1.3153033743e+04   1.0785487669e+06   1.4120661121e-22  
1.3153033743e+04   1.0960861452e+06   2.0710302977e-22  
1.3153033743e+04   1.1136235235e+06   7.5310192644e-23  
1.3153033743e+04   1.1311609019e+06   5.6482644483e-23  
1.3153033743e+04   1.1486982802e+06   1.2237906305e-22  
1.3153033743e+04   1.1662356585e+06   6.5896418563e-23  
1.3153033743e+04   1.1837730368e+06   6.5896418563e-23  
1.3153033743e+04   1.2013104152e+06   3.7655096322e-23  
1.3153033743e+04   1.2188477935e+06   1.8827548161e-23  
1.3153033743e+04   1.2363851718e+06   9.4137740805e-24  
1.3153033743e+04   1.2539225501e+06   7.5310192644e-23  
1.3153033743e+04   1.2714599285e+06   9.4137740805e-24  
1.3153033743e+04   1.2889973068e+06   1.8827548161e-23  
1.3153033743e+04   1.3065346851e+06   1.8827548161e-23  
1.3153033743e+04   1.3240720634e+06   0.0000000000e+00  
1.3153033743e+04   1.3416094417e+06   1.8827548161e-23  
1.3153033743e+04   1.3591468201e+06   0.0000000000e+00  
1.3153033743e+04   1.3766841984e+06   0.0000000000e+00  
1.3153033743e+04   1.3942215767e+06   0.0000000000e+00  
1.3153033743e+04   1.4117589550e+06   0.0000000000e+00  
1.3153033743e+04   1.4292963334e+06   0.0000000000e+00  
1.3153033743e+04   1.4468337117e+06   0.0000000000e+00  
1.3153033743e+04   1.4643710900e+06   0.0000000000e+00  
1.3153033743e+04   1.4819084683e+06   0.0000000000e+00  
1.3153033743e+04   1.4994458467e+06   0.0000000000e+00  
1.3153033743e+04   1.5169832250e+06   0.0000000000e+00  
1.3153033743e+04   1.5345206033e+06   0.0000000000e+00  
1.3153033743e+04   1.5520579816e+06   0.0000000000e+00  
1.3153033743e+04   1.5695953600e+06   0.0000000000e+00  
1.3153033743e+04   1.5871327383e+06   0.0000000000e+00  
1.3153033743e+04   1.6046701166e+06   0.0000000000e+00  
1.3153033743e+04   1.6222074949e+06   0.0000000000e+00  
1.3153033743e+04   1.6397448732e+06   0.0000000000e+00  
1.3153033743e+04   1.6572822516e+06   0.0000000000e+00  
1.3153033743e+04   1.6748196299e+06   0.0000000000e+00  
1.3153033743e+04   1.6923570082e+06   0.0000000000e+00  
1.3153033743e+04   1.7098943865e+06   0.0000000000e+00  
1.3153033743e+04   1.7274317649e+06   0.0000000000e+00  
1.3153033743e+04   1.7449691432e+06   0.0000000000e+00  
2.1921722904e+04   -1.7449691432e+06  0.0000000000e+00  
2.1921722904e+04   -1.7274317649e+06  0.0000000000e+00  
2.1921722904e+04   -1.7098943865e+06  0.0000000000e+00  
2.1921722904e+04   -1.6923570082e+06  0.0000000000e+00  
2.1921722904e+04   -1.6748196299e+06  0.0000000000e+00  
2.1921722904e+04   -1.6572822516e+06  0.0000000000e+00  
2.1921722904e+04   -1.6397448732e+06  0.0000000000e+00  
2.1921722904e+04   -1.6222074949e+06  0.0000000000e+00  
2.1921722904e+04   -1.6046701166e+06  0.0000000000e+00  
2.1921722904e+04   -1.5871327383e+06  0.0000000000e+00  
2.1921722904e+04   -1.5695953600e+06  0.0000000000e+00  
2.1921722904e+04   -1.5520579816e+06  0.0000000000e+00  
2.1921722904e+04   -1.5345206033e+06  0.0000000000e+00  
2.1921722904e+04   -1.5169832250e+06  0.0000000000e+00  
2.1921722904e+04   -1.4994458467e+06  0.0000000000e+00  
2.1921722904e+04   -1.4819084683e+06  0.0000000000e+00  
2.1921722904e+04   -1.4643710900e+06  0.0000000000e+00  
2.1921722904e+04   -1.4468337117e+06  0.0000000000e+00  
2.1921722904e+04   -1.4292963334e+06  0.0000000000e+00  
2.1921722904e+04   -1.4117589550e+06  0.0000000000e+00  
2.1921722904e+04   -1.3942215767e+06  0.0000000000e+00  
2.1921722904e+04   -1.3766841984e+06  0.0000000000e+00  
2.1921722904e+04   -1.3591468201e+06  0.0000000000e+00  
2.1921722904e+04   -1.3416094417e+06  0.0000000000e+00  
2.1921722904e+04   -1.3240720634e+06  9.4137740805e-24  
2.1921722904e+04   -1.3065346851e+06  9.4137740805e-24  
2.1921722904e+04   -1.2889973068e+06  0.0000000000e+00  
2.1921722904e+04   -1.2714599285e+06  9.4137740805e-24  
2.1921722904e+04   -1.2539225501e+06  1.8827548161e-23  
2.1921722904e+04   -1.2363851718e+06  9.4137740805e-24  
2.1921722904e+04   -1.2188477935e+06  2.8241322241e-23  
2.1921722904e+04   -1.2013104152e+06  9.4137740805e-24  
2.1921722904e+04   -1.1837730368e+06  3.7655096322e-23  
2.1921722904e+04   -1.1662356585e+06  4.7068870402e-23  
2.1921722904e+04   -1.1486982802e+06  3.7655096322e-23  
2.1921722904e+04   -1.1311609019e+06  1.0355151489e-22  
2.1921722904e+04   -1.1136235235e+06  1.4120661121e-22  
2.1921722904e+04   -1.0960861452e+06  1.8827548161e-22  
2.1921722904e+04   -1.0785487669e+06  2.6358567425e-22  
2.1921722904e+04   -1.0610113886e+06  3.0124077058e-22  
2.1921722904e+04   -1.0434740102e+06  3.3889586690e-22  
